"Species","Type","FMAXE","D","HF","LF","B","SR"
"Mirostrellus joffrei","FMQCF",34.16796,9.498529,48.26686,27.71051,20.55635,2.164161
"Mirostrellus joffrei","FMQCF",27.69099,10.53222,40.47266,30.10693,10.36572,0.9841922
"Mirostrellus joffrei","FMQCF",30.67725,10.86046,46.23384,30.32858,15.90526,1.464511
"Mirostrellus joffrei","FMQCF",35.49123,10.71798,51.76118,30.80483,20.95636,1.955253
"Mirostrellus joffrei","FMQCF",29.39078,7.544155,37.33417,28.53934,8.794825,1.16578
"Mirostrellus joffrei","FMQCF",35.58488,13.80368,40.58025,30.32823,10.25202,0.7427021
"Mirostrellus joffrei","FMQCF",31.74199,13.55662,51.20632,28.5076,22.69871,1.674363
"Mirostrellus joffrei","FMQCF",31.46864,12.51466,44.71201,27.76039,16.95162,1.354541
"Mirostrellus joffrei","FMQCF",27.70588,10.50015,52.6391,30.24533,22.39377,2.13271
"Mirostrellus joffrei","FMQCF",34.76456,8.993781,47.91401,28.94816,18.96586,2.108775
"Mirostrellus joffrei","FMQCF",31.39124,11.22627,42.47507,29.60343,12.87164,1.146564
"Mirostrellus joffrei","FMQCF",32.72096,11.81053,49.71982,28.33701,21.38282,1.810488
"Mirostrellus joffrei","FMQCF",28.53725,10.13417,41.46173,30.18704,11.2747,1.112542
"Mirostrellus joffrei","FMQCF",36.23565,8.446006,44.98456,29.48656,15.49801,1.834951
"Mirostrellus joffrei","FMQCF",31.48411,13.47372,54.90444,28.72852,26.17592,1.942738
"Mirostrellus joffrei","FMQCF",36.05454,12.68493,54.2877,30.85455,23.43315,1.847321
"Mirostrellus joffrei","FMQCF",34.22214,7.54642,42.45011,29.5835,12.86662,1.704996
"Mirostrellus joffrei","FMQCF",32.62784,13.68246,47.32826,28.28344,19.04482,1.391915
"Mirostrellus joffrei","FMQCF",34.62456,12.40524,46.01175,29.44291,16.56884,1.335632
"Mirostrellus joffrei","FMQCF",29.63095,7.738138,48.6593,30.09495,18.56435,2.399072
"Mirostrellus joffrei","FMQCF",34.90804,9.012763,43.49696,29.89795,13.59901,1.508861
"Mirostrellus joffrei","FMQCF",28.69219,9.772288,48.15418,28.24005,19.91414,2.037817
"Mirostrellus joffrei","FMQCF",35.9218,12.21992,55.36359,29.81831,25.54529,2.090462
"Mirostrellus joffrei","FMQCF",34.29558,11.50429,51.96267,27.59266,24.37001,2.11834
"Mirostrellus joffrei","FMQCF",33.81347,12.41638,39.16896,29.41372,9.75524,0.7856751
"Mirostrellus joffrei","FMQCF",31.18327,8.886282,50.72239,29.20717,21.51522,2.421172
"Mirostrellus joffrei","FMQCF",27.50326,12.34656,38.28897,30.3672,7.921774,0.6416178
"Mirostrellus joffrei","FMQCF",33.96953,8.978549,42.05713,29.92278,12.13435,1.351483
"Mirostrellus joffrei","FMQCF",29.97335,12.64545,38.3727,28.08815,10.28455,0.8133009
"Mirostrellus joffrei","FMQCF",28.53149,13.50952,48.05349,30.24812,17.80538,1.317987
"Mirostrellus joffrei","FMQCF",31.43593,11.35998,49.9376,27.97375,21.96385,1.933441
"Mirostrellus joffrei","FMQCF",31.95139,10.8812,42.37039,28.15408,14.21631,1.306502
"Mirostrellus joffrei","FMQCF",28.28493,10.01569,52.35716,29.80407,22.55308,2.251774
"Mirostrellus joffrei","FMQCF",29.38892,11.12722,43.32859,29.17393,14.15465,1.272075
"Mirostrellus joffrei","FMQCF",31.06079,9.511879,51.05143,28.9526,22.09883,2.323288
"Mirostrellus joffrei","FMQCF",30.14659,11.12405,48.83805,29.16293,19.67513,1.768702
"Mirostrellus joffrei","FMQCF",32.66955,9.287852,47.52425,29.8463,17.67795,1.903341
"Mirostrellus joffrei","FMQCF",30.44351,8.398399,48.9669,27.96279,21.00411,2.500966
"Mirostrellus joffrei","FMQCF",28.80426,11.86438,55.05192,29.00787,26.04405,2.195147
"Mirostrellus joffrei","FMQCF",30.07097,12.50315,36.84373,28.10158,8.742146,0.6991953
"Mirostrellus joffrei","FMQCF",31.31092,13.75218,38.85624,30.1612,8.695045,0.6322665
"Mirostrellus joffrei","FMQCF",34.00504,11.36629,42.16416,30.51242,11.65174,1.025114
"Mirostrellus joffrei","FMQCF",27.53782,11.11522,48.02289,30.70523,17.31766,1.558013
"Mirostrellus joffrei","FMQCF",29.63784,10.8615,42.13898,30.23256,11.90642,1.096204
"Mirostrellus joffrei","FMQCF",34.35776,9.82931,44.33422,29.56418,14.77004,1.502653
"Mirostrellus joffrei","FMQCF",34.93018,10.63264,46.61195,30.5262,16.08575,1.512866
"Mirostrellus joffrei","FMQCF",32.3747,8.722861,50.65978,29.48601,21.17377,2.427389
"Mirostrellus joffrei","FMQCF",30.25848,8.424156,49.27379,28.90971,20.36408,2.417344
"Mirostrellus joffrei","FMQCF",35.26956,12.62669,44.84238,27.53104,17.31133,1.371011
"Mirostrellus joffrei","FMQCF",32.178,7.365801,51.05993,28.9866,22.07333,2.996732
"Mirostrellus joffrei","FMQCF",34.29678,13.135,45.35833,30.43769,14.92065,1.135946
"Mirostrellus joffrei","FMQCF",31.30714,8.711163,39.23582,28.86931,10.36651,1.190026
"Mirostrellus joffrei","FMQCF",32.13922,7.499368,48.45858,29.33274,19.12584,2.550326
"Mirostrellus joffrei","FMQCF",30.42862,9.134116,39.40698,27.76937,11.63761,1.274081
"Mirostrellus joffrei","FMQCF",33.15915,13.55898,52.01828,29.13749,22.88079,1.687501
"Mirostrellus joffrei","FMQCF",33.20956,9.635438,46.71811,30.78846,15.92965,1.653236
"Mirostrellus joffrei","FMQCF",33.32364,8.376958,42.90564,29.5659,13.33974,1.592432
"Mirostrellus joffrei","FMQCF",31.01997,10.02899,46.71898,30.36869,16.35029,1.630303
"Mirostrellus joffrei","FMQCF",34.5568,12.05313,40.0703,28.85055,11.21975,0.9308582
"Mirostrellus joffrei","FMQCF",30.4756,11.77475,44.21518,31.05404,13.16114,1.117742
"Mirostrellus joffrei","FMQCF",29.26345,11.24666,45.66838,28.44753,17.22085,1.531197
"Mirostrellus joffrei","FMQCF",29.46346,10.21254,45.01428,29.42736,15.58692,1.526254
"Mirostrellus joffrei","FMQCF",33.6391,10.15026,45.70667,28.76109,16.94557,1.669472
"Mirostrellus joffrei","FMQCF",34.13063,12.12503,41.4068,30.45534,10.95146,0.9032112
"Mirostrellus joffrei","FMQCF",29.91829,13.77337,40.0103,27.6157,12.3946,0.8998957
"Mirostrellus joffrei","FMQCF",27.91877,11.11948,39.86248,28.12141,11.74107,1.055901
"Mirostrellus joffrei","FMQCF",28.88981,9.118983,53.1043,27.77159,25.33271,2.77802
"Mirostrellus joffrei","FMQCF",33.37178,7.868753,47.64328,29.78075,17.86253,2.270059
"Mirostrellus joffrei","FMQCF",35.37966,10.25387,39.39906,27.47443,11.92462,1.162939
"Mirostrellus joffrei","FMQCF",32.66454,9.411627,51.86726,28.85064,23.01662,2.445552
"Mirostrellus joffrei","FMQCF",34.2297,9.370102,52.9065,28.45775,24.44875,2.60923
"Mirostrellus joffrei","FMQCF",30.24817,12.75555,46.18104,27.56807,18.61297,1.459205
"Mirostrellus joffrei","FMQCF",28.49332,8.653062,54.41382,28.38306,26.03076,3.008271
"Mirostrellus joffrei","FMQCF",28.94314,13.38617,41.4869,30.51155,10.97535,0.8199027
"Mirostrellus joffrei","FMQCF",32.05404,8.070595,44.25448,30.38226,13.87222,1.71886
"Mirostrellus joffrei","FMQCF",30.92883,11.73583,40.15377,28.56615,11.58762,0.9873714
"Mirostrellus joffrei","FMQCF",30.56847,12.50749,50.62512,28.22098,22.40414,1.791258
"Mirostrellus joffrei","FMQCF",35.06945,8.859486,54.59791,28.88444,25.71347,2.902366
"Mirostrellus joffrei","FMQCF",27.43556,12.55631,48.0184,30.32293,17.69548,1.409289
"Mirostrellus joffrei","FMQCF",32.9334,12.75828,47.96345,30.63063,17.33282,1.358554
"Mirostrellus joffrei","FMQCF",35.23349,11.95154,42.37923,29.0089,13.37034,1.118712
"Mirostrellus joffrei","FMQCF",34.94632,9.05885,40.14719,28.2938,11.85339,1.308488
"Mirostrellus joffrei","FMQCF",29.05662,8.302242,54.49652,30.69077,23.80575,2.867388
"Mirostrellus joffrei","FMQCF",29.11736,8.29538,49.47002,30.74547,18.72454,2.257225
"Mirostrellus joffrei","FMQCF",32.27639,8.957212,48.16531,30.15683,18.00848,2.010501
"Mirostrellus joffrei","FMQCF",33.21809,9.731517,55.52045,28.03156,27.48889,2.824728
"Mirostrellus joffrei","FMQCF",32.63746,10.35275,43.8841,30.51423,13.36987,1.291432
"Mirostrellus joffrei","FMQCF",34.6935,11.22968,48.61969,28.67427,19.94541,1.776133
"Mirostrellus joffrei","FMQCF",28.57502,8.728934,50.27743,28.92646,21.35096,2.445999
"Mirostrellus joffrei","FMQCF",33.73068,10.2475,50.18324,30.65984,19.5234,1.905187
"Mirostrellus joffrei","FMQCF",31.37796,13.04439,52.84616,28.1062,24.73996,1.896598
"Mirostrellus joffrei","FMQCF",28.36268,9.779308,45.28389,28.27702,17.00688,1.739067
"Mirostrellus joffrei","FMQCF",31.29996,9.199889,54.178,29.81339,24.3646,2.648359
"Mirostrellus joffrei","FMQCF",32.52301,9.33851,38.85194,30.81768,8.034253,0.8603357
"Mirostrellus joffrei","FMQCF",30.50009,11.41122,42.23515,28.79051,13.44463,1.178194
"Mirostrellus joffrei","FMQCF",31.1841,9.628908,47.88861,29.86949,18.01912,1.871357
"Mirostrellus joffrei","FMQCF",30.44043,7.584704,44.7322,28.06212,16.67009,2.197856
"Mirostrellus joffrei","FMQCF",32.29615,11.09617,51.34261,27.4372,23.90541,2.154383
"Mirostrellus joffrei","FMQCF",31.95584,11.75429,48.75678,27.84419,20.9126,1.779146
"Mirostrellus joffrei","FMQCF",33.04457,11.43933,39.69504,27.97788,11.71715,1.024287
"Mirostrellus joffrei","FMQCF",31.75134,7.835849,41.33974,31.02357,10.31617,1.316536
"Mirostrellus joffrei","FMQCF",28.61149,8.081343,48.40696,29.11397,19.29299,2.38735
"Mirostrellus joffrei","FMQCF",31.71551,11.52431,45.97022,28.06869,17.90153,1.553371
"Mirostrellus joffrei","FMQCF",27.85251,8.985128,42.7239,30.29703,12.42687,1.383049
"Mirostrellus joffrei","FMQCF",28.00843,10.59178,38.44739,29.94019,8.507199,0.8031887
"Mirostrellus joffrei","FMQCF",33.06831,11.72089,37.45868,29.7275,7.731183,0.6596071
"Mirostrellus joffrei","FMQCF",30.2041,10.25184,46.62373,29.38381,17.23992,1.681642
"Mirostrellus joffrei","FMQCF",35.33709,8.29444,46.70351,30.7791,15.92441,1.91989
"Mirostrellus joffrei","FMQCF",32.41944,13.49433,42.81073,30.05099,12.75973,0.9455626
"Mirostrellus joffrei","FMQCF",32.37787,7.652543,37.81972,28.08525,9.734465,1.272056
"Mirostrellus joffrei","FMQCF",35.11999,11.76371,39.69729,28.63238,11.0649,0.9405962
"Mirostrellus joffrei","FMQCF",32.72212,9.595094,49.49404,28.92381,20.57023,2.143828
"Mirostrellus joffrei","FMQCF",28.39323,10.59496,41.34421,27.70181,13.6424,1.287631
"Mirostrellus joffrei","FMQCF",27.30151,9.676509,40.2012,27.60127,12.59993,1.302115
"Mirostrellus joffrei","FMQCF",33.89234,13.86366,38.77628,28.24095,10.53533,0.7599245
"Mirostrellus joffrei","FMQCF",35.35761,11.6932,48.94282,29.46086,19.48196,1.666093
"Mirostrellus joffrei","FMQCF",32.03529,12.21649,49.39924,29.11896,20.28029,1.660075
"Mirostrellus joffrei","FMQCF",30.1756,13.12193,44.88598,28.60341,16.28257,1.240867
"Mirostrellus joffrei","FMQCF",29.97709,13.56856,49.63358,29.77211,19.86147,1.463787
"Mirostrellus joffrei","FMQCF",27.70418,7.69679,40.84647,27.79897,13.0475,1.695187
"Mirostrellus joffrei","FMQCF",33.79808,10.18341,49.45116,29.93786,19.51331,1.916186
"Mirostrellus joffrei","FMQCF",32.09604,9.280601,48.16515,27.50837,20.65677,2.225802
"Mirostrellus joffrei","FMQCF",34.16622,10.81081,52.63588,29.90859,22.72729,2.102274
"Mirostrellus joffrei","FMQCF",29.93097,13.54391,52.8255,30.87996,21.94553,1.620325
"Mirostrellus joffrei","FMQCF",30.95517,11.16758,46.76308,30.16343,16.59965,1.486414
"Mirostrellus joffrei","FMQCF",33.5316,8.372655,48.24591,31.04862,17.19729,2.053983
"Mirostrellus joffrei","FMQCF",33.61952,12.47662,45.09863,29.25359,15.84504,1.269978
"Mirostrellus joffrei","FMQCF",30.2227,8.293777,53.26922,27.83773,25.43149,3.066334
"Mirostrellus joffrei","FMQCF",29.35253,12.21369,47.57499,28.92665,18.64833,1.526839
"Mirostrellus joffrei","FMQCF",30.56897,13.24421,42.59644,29.1303,13.46614,1.016757
"Mirostrellus joffrei","FMQCF",28.24602,8.492915,43.82367,30.56686,13.25681,1.560926
"Mirostrellus joffrei","FMQCF",35.10105,10.73345,54.04231,30.00372,24.0386,2.239596
"Mirostrellus joffrei","FMQCF",27.27798,9.212905,52.4331,29.25549,23.17761,2.515776
"Mirostrellus joffrei","FMQCF",30.72298,13.37937,50.73318,31.05335,19.67983,1.470909
"Mirostrellus joffrei","FMQCF",32.11445,10.89734,41.35519,28.46242,12.89277,1.183111
"Mirostrellus joffrei","FMQCF",27.37161,11.72985,43.26256,29.37581,13.88675,1.183881
"Mirostrellus joffrei","FMQCF",30.55727,9.296312,45.36185,30.97295,14.38889,1.547807
"Mirostrellus joffrei","FMQCF",29.79206,7.833406,49.60249,27.55389,22.04859,2.814688
"Mirostrellus joffrei","FMQCF",29.17297,9.575638,52.3145,27.97688,24.33762,2.541619
"Mirostrellus joffrei","FMQCF",31.50917,11.22479,48.07624,27.57417,20.50207,1.826499
"Mirostrellus joffrei","FMQCF",36.0787,9.854353,49.21532,29.42909,19.78623,2.007867
"Mirostrellus joffrei","FMQCF",33.96837,8.486471,46.59718,29.76766,16.82952,1.983099
"Mirostrellus joffrei","FMQCF",28.02004,9.549869,48.05598,27.73721,20.31877,2.127649
"Mirostrellus joffrei","FMQCF",35.20707,13.33734,43.85654,29.9792,13.87734,1.040488
"Mirostrellus joffrei","FMQCF",33.46914,10.16286,47.26622,30.9658,16.30042,1.60392
"Mirostrellus joffrei","FMQCF",30.78927,9.807432,39.84748,30.58469,9.262797,0.9444671
"Mirostrellus joffrei","FMQCF",29.27197,11.3265,43.28573,30.4506,12.83513,1.133195
"Mirostrellus joffrei","FMQCF",32.41615,9.09337,47.66103,29.41029,18.25074,2.007038
"Mirostrellus joffrei","FMQCF",35.58073,9.647752,42.17929,29.61244,12.56685,1.302568
"Mirostrellus joffrei","FMQCF",28.61455,11.57451,47.58638,29.66892,17.91746,1.54801
"Mirostrellus joffrei","FMQCF",33.95024,13.8461,44.20192,28.85687,15.34505,1.108258
"Mirostrellus joffrei","FMQCF",30.48044,7.561105,40.96554,28.20475,12.76079,1.687688
"Mirostrellus joffrei","FMQCF",31.07271,10.91425,39.56773,28.46039,11.10734,1.017691
"Mirostrellus joffrei","FMQCF",30.45312,10.8378,50.50802,29.00658,21.50144,1.98393
"Mirostrellus joffrei","FMQCF",29.94201,12.7174,48.76067,28.95861,19.80206,1.557084
"Mirostrellus joffrei","FMQCF",27.57599,13.88861,49.07833,28.0245,21.05382,1.515906
"Mirostrellus joffrei","FMQCF",31.529,7.574336,46.0529,30.19655,15.85635,2.093431
"Mirostrellus joffrei","FMQCF",29.42176,11.5407,45.79809,29.79063,16.00745,1.387043
"Mirostrellus joffrei","FMQCF",33.33955,8.650184,42.19806,30.74777,11.45029,1.323705
"Mirostrellus joffrei","FMQCF",32.64992,12.01889,48.44412,30.14253,18.3016,1.522736
"Mirostrellus joffrei","FMQCF",30.60194,10.23998,46.42599,30.14023,16.28576,1.590409
"Mirostrellus joffrei","FMQCF",34.97687,12.14346,41.13232,27.89506,13.23726,1.090074
"Mirostrellus joffrei","FMQCF",31.85104,12.67454,42.89294,28.59508,14.29786,1.128077
"Mirostrellus joffrei","FMQCF",31.15791,11.74198,44.60961,29.95353,14.65608,1.248177
"Mirostrellus joffrei","FMQCF",29.56007,11.319,48.53775,27.936,20.60176,1.820104
"Mirostrellus joffrei","FMQCF",31.08111,12.46501,45.88682,28.6886,17.19822,1.37972
"Mirostrellus joffrei","FMQCF",33.11979,11.3763,50.63208,28.98615,21.64593,1.902721
"Mirostrellus joffrei","FMQCF",36.01946,10.70276,39.04182,30.04584,8.995974,0.8405285
"Mirostrellus joffrei","FMQCF",34.09456,11.82814,51.70587,30.50285,21.20302,1.792591
"Mirostrellus joffrei","FMQCF",28.74613,10.07844,49.59844,30.02434,19.5741,1.942175
"Mirostrellus joffrei","FMQCF",29.02563,11.43557,50.25516,28.23068,22.02448,1.925962
"Mirostrellus joffrei","FMQCF",29.52676,11.85154,50.8128,28.81469,21.99811,1.856139
"Mirostrellus joffrei","FMQCF",34.93045,10.96091,51.58756,28.30011,23.28745,2.124591
"Mirostrellus joffrei","FMQCF",33.87706,11.9223,53.77615,29.31578,24.46036,2.051647
"Mirostrellus joffrei","FMQCF",35.87053,11.53807,36.84601,28.87196,7.974052,0.6911081
"Mirostrellus joffrei","FMQCF",35.58494,7.617109,39.29288,28.90254,10.39034,1.364079
"Mirostrellus joffrei","FMQCF",32.27671,11.36927,51.02301,28.12253,22.90048,2.014243
"Mirostrellus joffrei","FMQCF",30.2136,12.18207,44.99598,28.2502,16.74578,1.374625
"Mirostrellus joffrei","FMQCF",31.57339,9.603927,49.26494,30.22541,19.03953,1.982473
"Mirostrellus joffrei","FMQCF",31.74642,7.414871,43.52218,27.50532,16.01687,2.160101
"Mirostrellus joffrei","FMQCF",34.6897,10.11011,45.25543,28.97437,16.28106,1.610373
"Mirostrellus joffrei","FMQCF",33.45086,11.06816,54.93462,30.37641,24.55821,2.218815
"Mirostrellus joffrei","FMQCF",35.34548,8.627545,48.07033,29.62701,18.44332,2.137726
"Mirostrellus joffrei","FMQCF",32.12552,9.47789,41.88271,30.33368,11.54903,1.218523
"Mirostrellus joffrei","FMQCF",31.85756,11.33704,53.64096,28.97273,24.66823,2.175897
"Mirostrellus joffrei","FMQCF",32.6784,11.25441,55.41761,27.90128,27.51632,2.444936
"Mirostrellus joffrei","FMQCF",33.41086,13.75184,46.17978,28.53512,17.64467,1.283077
"Mirostrellus joffrei","FMQCF",35.75431,11.83292,40.12467,30.92235,9.20232,0.777688
"Mirostrellus joffrei","FMQCF",28.93546,8.791934,47.17765,29.52585,17.6518,2.007727
"Mirostrellus joffrei","FMQCF",32.88954,13.8353,55.60737,29.87847,25.7289,1.859656
"Mirostrellus joffrei","FMQCF",31.98833,8.967098,39.93791,30.93112,9.006782,1.004426
"Mirostrellus joffrei","FMQCF",35.16652,11.62528,43.50312,29.05429,14.44883,1.24288
"Mirostrellus joffrei","FMQCF",31.54992,10.03479,41.81464,29.73894,12.0757,1.203384
"Mirostrellus joffrei","FMQCF",36.214,10.20342,39.34105,29.85925,9.4818,0.9292768
"Mirostrellus joffrei","FMQCF",34.2181,9.949681,51.93356,28.94628,22.98728,2.310353
"Mirostrellus joffrei","FMQCF",34.33684,10.32685,51.0001,29.47525,21.52485,2.084358
"Mirostrellus joffrei","FMQCF",30.59215,7.690152,46.12224,28.34357,17.77867,2.311875
"Mirostrellus joffrei","FMQCF",29.508,10.76539,42.94801,29.30849,13.63952,1.266978
"Mirostrellus joffrei","FMQCF",32.49188,8.753852,42.12222,28.25885,13.86337,1.583688
"Mirostrellus joffrei","FMQCF",32.08448,13.0591,45.18754,28.63392,16.55363,1.267593
"Mirostrellus joffrei","FMQCF",35.95506,13.94684,41.92142,28.67014,13.25129,0.9501286
"Mirostrellus joffrei","FMQCF",32.18461,9.945371,48.28825,29.76425,18.52401,1.862576
"Mirostrellus joffrei","FMQCF",32.36107,9.463486,51.49469,27.90089,23.5938,2.49314
"Mirostrellus joffrei","FMQCF",36.13313,13.70506,54.83481,30.54163,24.29318,1.772571
"Mirostrellus joffrei","FMQCF",32.24853,9.276174,52.87862,30.74507,22.13355,2.386064
"Mirostrellus joffrei","FMQCF",29.04433,13.53047,39.33005,28.93096,10.39909,0.7685685
"Mirostrellus joffrei","FMQCF",31.43425,11.5252,50.06612,28.96791,21.0982,1.830614
"Mirostrellus joffrei","FMQCF",34.95584,10.96345,38.8458,28.0307,10.8151,0.9864686
"Mirostrellus joffrei","FMQCF",32.1521,7.954622,48.14138,29.81105,18.33034,2.304363
"Mirostrellus joffrei","FMQCF",30.65565,9.892372,54.41547,29.14557,25.2699,2.554484
"Mirostrellus joffrei","FMQCF",33.70518,11.63911,38.5427,28.15654,10.38616,0.8923502
"Mirostrellus joffrei","FMQCF",28.47911,11.23762,48.14617,27.64673,20.49943,1.824179
"Mirostrellus joffrei","FMQCF",33.54415,10.18575,48.39943,30.48235,17.91708,1.759033
"Mirostrellus joffrei","FMQCF",31.01241,10.93991,45.44525,28.37217,17.07308,1.560624
"Mirostrellus joffrei","FMQCF",31.26413,12.02762,37.89536,29.50695,8.388405,0.6974285
"Mirostrellus joffrei","FMQCF",35.03606,13.1425,54.8215,28.04665,26.77485,2.037272
"Mirostrellus joffrei","FMQCF",28.04875,13.67816,41.43774,30.02303,11.41471,0.834521
"Mirostrellus joffrei","FMQCF",28.73558,12.98461,36.955,27.80379,9.151209,0.7047737
"Mirostrellus joffrei","FMQCF",35.87914,9.660991,47.25826,27.69251,19.56575,2.025232
"Mirostrellus joffrei","FMQCF",29.97383,8.61875,48.69698,29.70507,18.9919,2.203557
"Mirostrellus joffrei","FMQCF",29.63484,8.559251,45.83976,30.26394,15.57582,1.819764
"Mirostrellus joffrei","FMQCF",33.04937,9.00511,37.66601,28.04294,9.623066,1.068623
"Mirostrellus joffrei","FMQCF",34.39573,9.59848,49.76381,30.74699,19.01682,1.981233
"Mirostrellus joffrei","FMQCF",29.10819,7.615157,46.14183,29.7828,16.35903,2.14822
"Mirostrellus joffrei","FMQCF",33.02388,8.078275,51.29119,27.73351,23.55768,2.916177
"Mirostrellus joffrei","FMQCF",32.1498,9.910395,49.39202,31.0437,18.34832,1.851422
"Mirostrellus joffrei","FMQCF",29.63889,12.13885,44.95434,28.04101,16.91333,1.393322
"Mirostrellus joffrei","FMQCF",29.4538,8.618454,42.32913,28.54794,13.78119,1.599032
"Mirostrellus joffrei","FMQCF",36.28698,10.81953,53.38201,30.13359,23.24842,2.148747
"Mirostrellus joffrei","FMQCF",29.01165,8.789209,45.69557,28.36486,17.33071,1.971817
"Mirostrellus joffrei","FMQCF",27.40919,13.14581,43.87317,27.70115,16.17202,1.230203
"Mirostrellus joffrei","FMQCF",28.05231,10.127,46.99298,30.25746,16.73552,1.652564
"Mirostrellus joffrei","FMQCF",28.78294,12.97334,50.90958,30.39095,20.51863,1.5816
"Mirostrellus joffrei","FMQCF",27.99175,12.26639,46.38609,29.55328,16.8328,1.37227
"Mirostrellus joffrei","FMQCF",27.8306,13.70623,48.23344,30.64543,17.58801,1.283213
"Mirostrellus joffrei","FMQCF",33.67385,9.020748,38.15665,28.61743,9.539226,1.057476
"Mirostrellus joffrei","FMQCF",28.882,9.02737,40.35427,28.65083,11.70344,1.296439
"Mirostrellus joffrei","FMQCF",29.51393,9.84009,37.7493,29.48099,8.268317,0.8402684
"Mirostrellus joffrei","FMQCF",34.66166,9.824104,51.81557,29.82283,21.99275,2.238652
"Mirostrellus joffrei","FMQCF",30.2007,12.85336,40.38599,29.82458,10.56141,0.8216854
"Mirostrellus joffrei","FMQCF",29.30914,10.10824,53.61477,27.58936,26.0254,2.574671
"Mirostrellus joffrei","FMQCF",31.81818,10.81802,52.96758,30.49582,22.47177,2.077253
"Mirostrellus joffrei","FMQCF",28.44546,10.91926,37.0001,30.91129,6.088804,0.5576208
"Mirostrellus joffrei","FMQCF",32.90298,10.87173,40.13112,29.5779,10.55322,0.9707029
"Mirostrellus joffrei","FMQCF",29.92577,13.31743,49.78545,29.36916,20.41629,1.53305
"Mirostrellus joffrei","FMQCF",34.24858,8.717816,43.12805,27.44214,15.68591,1.799293
"Mirostrellus joffrei","FMQCF",32.21607,11.83555,55.48017,29.67558,25.80459,2.180262
"Mirostrellus joffrei","FMQCF",29.17551,12.03211,36.80318,28.68954,8.113639,0.6743319
"Mirostrellus joffrei","FMQCF",28.86987,13.11204,50.94372,29.69154,21.25217,1.620814
"Mirostrellus joffrei","FMQCF",31.60655,11.11332,49.60229,29.44189,20.1604,1.814076
"Mirostrellus joffrei","FMQCF",35.54789,10.73195,39.12921,30.14468,8.984526,0.8371756
"Mirostrellus joffrei","FMQCF",33.61613,9.820638,48.24887,28.88293,19.36594,1.971963
"Mirostrellus joffrei","FMQCF",28.39713,13.0237,40.86421,28.06077,12.80343,0.9830876
"Murina aurata","FM",97.43792,0.7246544,111.4545,81.35792,30.09654,41.53227
"Murina aurata","FM",96.25898,0.878095,112.6515,79.88714,32.76438,37.31303
"Murina aurata","FM",96.35456,0.7263954,111.1132,81.01297,30.10023,41.4378
"Murina aurata","FM",97.06333,0.727048,112.2345,80.15039,32.08416,44.12935
"Murina aurata","FM",96.68616,0.7052454,112.2553,79.82855,32.4267,45.97931
"Murina aurata","FM",96.91494,0.7098228,111.1486,81.01194,30.13661,42.45652
"Murina aurata","FM",97.49656,0.7598154,111.5945,80.22797,31.36655,41.2818
"Murina aurata","FM",97.37356,0.7280228,111.3062,79.85343,31.4528,43.20304
"Murina aurata","FM",97.9897,0.7785242,111.0741,80.60756,30.4665,39.13366
"Murina aurata","FM",96.35752,0.7891643,112.6682,80.38313,32.28504,40.91042
"Murina aurata","FM",96.75914,0.8046539,112.4938,80.59104,31.90277,39.64781
"Murina aurata","FM",96.29929,0.8028709,111.3856,81.06187,30.32371,37.76909
"Murina aurata","FM",98.05909,0.7773732,111.5633,80.8765,30.6868,39.47499
"Murina aurata","FM",97.79615,0.8509572,112.6617,80.63104,32.03063,37.6407
"Murina aurata","FM",97.75007,0.7484967,110.8194,80.5451,30.27427,40.44677
"Murina aurata","FM",97.18553,0.7891366,112.2081,80.45597,31.75217,40.23659
"Murina aurata","FM",96.43128,0.7801593,112.5335,80.78768,31.74584,40.69148
"Murina aurata","FM",97.78211,0.7791755,111.3876,81.10612,30.28152,38.86354
"Murina aurata","FM",97.39734,0.744176,111.8894,80.24551,31.6439,42.52206
"Murina aurata","FM",97.14176,0.8630438,111.0367,81.44918,29.58749,34.28272
"Murina aurata","FM",96.8669,0.7916539,112.6392,80.9198,31.71941,40.06727
"Murina aurata","FM",96.65677,0.7997647,110.7502,80.85625,29.89397,37.37846
"Murina aurata","FM",96.99189,0.8990459,112.1253,81.1654,30.95993,34.43643
"Murina aurata","FM",98.14105,0.8338338,110.9392,80.44753,30.49165,36.56802
"Murina aurata","FM",96.65979,0.8247429,112.2829,80.50674,31.77611,38.5285
"Murina aurata","FM",97.02373,0.7858439,112.0203,79.83272,32.18759,40.95927
"Murina aurata","FM",97.69876,0.789729,111.1755,80.47455,30.70098,38.87533
"Murina aurata","FM",97.09849,0.7852043,112.5106,80.58806,31.92251,40.65504
"Murina aurata","FM",97.70855,0.8061654,111.942,80.76661,31.17543,38.67126
"Murina aurata","FM",97.48256,0.7638022,111.999,79.99291,32.00611,41.90366
"Murina aurata","FM",97.46187,0.8098225,111.849,81.19751,30.6515,37.84966
"Murina aurata","FM",98.16079,0.7341979,111.0795,80.38201,30.69749,41.81092
"Murina aurata","FM",96.56252,0.8360206,111.8752,81.56106,30.31415,36.26005
"Murina aurata","FM",96.9848,0.8320002,111.5725,80.86472,30.70778,36.90838
"Murina aurata","FM",97.08752,0.721936,112.4166,80.92984,31.48676,43.61434
"Murina aurata","FM",96.57636,0.8641464,111.9614,81.36091,30.60051,35.41126
"Murina aurata","FM",98.16725,0.8755517,111.5001,79.71784,31.78231,36.29975
